price,rooms,area,floor,total_floor,district,"address",ZHK,type,year
25500000,2,55,1,4,Наурызбай,мкр. Курамыс Сейдимбек 100г,,монолитный,2014
31000000,3,85,8,11,Ауэзов,"мкр. Аксай-4, Аксай-4 — Бауыржана Момышулы",,монолитный,2013
28700000,4,146,8,16,Наурызбай,Жуалы,Премьера,монолитный,2013
34000000,2,85,11,16,Бостандык,Гагарина проспект 124 — Абая,Дом,монолитный,2018
61000000,3,86,2,5,Медеу,Жамбыла 13 — Достык,,кирпичный,1970
65000000,3,142,8,14,Медеу,Кабанбай батыра 59 — Зенкова,Сункар,монолитный,2014
78000000,3,120,8,21,Бостандык,Аль-Фараби 21/8 — Желтоксан,AFD Plaza,монолитный,2015
48000000,3,75,2,3,Алмалы,проспект Назарбаева 119 — Богенбай Батыра,,кирпичный,1940
31000000,3,85,8,11,Ауэзов,"мкр. Аксай-4, Аксай-4 — Бауыржана Момышулы",,монолитный,2013
25500000,3,"55,1",3,5,Ауэзов,мкр. Аксай-3,,панельный,1982
37800000,3,64,5,5,Алмалы,Жамбыла 76 — Чайковского,,кирпичный,1988
43500000,3,90,5,5,Медеу,Зенкова 78 — Жамбыла,,кирпичный,1984
35000000,3,64,2,4,Медеу,Кунаева 106 — Карасай батыра,,кирпичный,1968
35000000,3,64,2,4,Медеу,Кунаева 106 — Карасай батыра,,кирпичный,1968
31000000,3,86,8,10,Ауэзов,"мкр. Аксай-4, Аксай-4 — Бауыржана Момышулы",,панельный,2013
25000000,3,60,4,4,Медеу,Абылай хана 30 — Маметова,,панельный,1970
68500000,3,92,8,22,Алмалы,Кабанбай батыра 87 — Абылай хана,,монолитный,2005
61000000,4,141,10,12,Алмалы,Наурызбай батыра 50 — Жибек Жолы,Arbat,монолитный,2019
39500000,3,80,3,8,Алмалы,Сейфуллина 510 — Кабанбай Батыра,,кирпичный,1978
56000000,3,115,11,17,Бостандык,Ходжанова,Талисман,монолитный,2007
49500000,3,74,1,5,Медеу,Тулебаева 125 — Карасай Батыра,,кирпичный,1967
45000000,3,108,9,10,Ауэзов,"мкр. №2, Алтынсарина",Куаныш,монолитный,2016
70000000,4,114,1,3,Алмалы,Абая 51/53 — Чайковского,,кирпичный,1960
675000000,6,500,6,7,Бостандык,"мкр. «Мирас» 25/1-4, Аскарова",Miras Park,монолитный,2015
130000000,4,155,8,9,Медеу,Тулебаева 171 — Курмангазы,Салем,монолитный,2013
30000000,3,68,2,9,Ауэзов,"мкр. Аксай-4, Аксай-4 — Домостроительная",,панельный,1985
52000000,3,111,13,16,Бостандык,Гагарина проспект — Абая,Дом,монолитный,2019
69000000,3,148,14,16,Бостандык,Гагарина проспект — Абая,Дом,монолитный,2019
95000000,3,128,9,21,Бостандык,Аль-Фараби 21/8 — Желтоксан,AFD Plaza,монолитный,2015
13500000,1,36,5,5,Ауэзов,"мкр. Аксай-4, Аксай-4 — Жубанова",,панельный,1988
31300000,3,54,3,4,Алмалы,проспект Абылай Хана 104 — Шевченко,,кирпичный,1962
45000000,3,100,5,9,Ауэзов,"мкр. №1, Алтынсарина — Жубанова",Сарыарка,монолитный,2014
32500000,3,59,3,3,Медеу,проспект Достык 123 — Чайкиной,,кирпичный,1959
37000000,3,66,2,4,Алмалы,Желтоксан 132 — Богенбай Батыра,,кирпичный,1960
21000000,2,"51,2",3,5,Турксиб,Бехтерева 3,,кирпичный,1992
24550000,3,"64,8",3,9,Алмалы,Шевченко 129/239 — Муканова,,кирпичный,1989
48000000,3,80,3,12,Бостандык,Аль-Фараби,Аэлита,монолитный,2005
19500000,2,55,9,9,Ауэзов,мкр. Аксай-1,,панельный,1983
18700000,2,"45,4",4,4,Бостандык,"мкр. Коктем-1, Бухар Жырау (Ботанический) — Весновка",,панельный,1971
34500000,2,82,8,13,Бостандык,мкр. Керемет 7,Керемет,монолитный,2008
50000000,3,"155,3",9,20,Медеу,Достык 160,Алматы Тауэрс,монолитный,2004
36000000,4,97,8,9,Ауэзов,"мкр. Аксай-4, Аксай-4 — Жубанова",,панельный,1991
20000000,2,54,9,,Алмалы,Гайдара,,панельный,1986
18700000,2,50,4,5,Ауэзов,"мкр. Аксай-4, Аксай-4 — Жубанова",,панельный,1994
47500000,4,99,4,8,Алмалы,проспект Сакена Сейфуллина — Шевченко,,кирпичный,1994
28000000,4,80,3,5,Алмалы,Тургута Озала,,панельный,1986
22000000,1,"42,3",5,7,Алмалы,Абая — Жарокова,,кирпичный,1977
14000000,1,40,6,10,Наурызбай,"мкр. Шугыла, Жунисова 4/13",Alma City,монолитный,2019
28800000,2,55,9,11,Медеу,Барибаева 43/5,Восточный Парк,монолитный,2018
58000000,4,130,4,5,Алмалы,Мауленова — Курмангазы,,кирпичный,1998
112000000,4,135,3,3,Медеу,Аль- Фараби,Esentai City,,2018
15700000,3,55,2,2,Турксиб,Турксибский район 263 — Суюнбая,,кирпичный,1955
23000000,3,63,4,5,Алмалы,Муратбаева — Гоголя,,панельный,1978
22400000,2,56,9,9,Ауэзов,"мкр. Аксай-4, Аксай-4 — Саина",,панельный,1989
56000000,3,120,11,17,Бостандык,Ходжанова — проспект Аль-Фараби,Талисман,монолитный,2007
175000000,10,422,3,5,Медеу,Керей-Жәнібек хандар 29 — проспект Аль-Фараби,Кокше,монолитный,2010
44000000,3,70,3,12,Медеу,Гоголя — Каирбекова,Central Park Residence,монолитный,2017
44000000,2,62,7,16,Алмалы,Манаса,LEGENDA,монолитный,2019
58000000,3,120,8,14,Алмалы,Жамбыла — Айманова,Алма-Ата,монолитный,2011
12500000,2,42,1,2,,Садовый бульвар — Жандосова,,кирпичный,1969
25000000,3,62,4,5,Медеу,Бузурбаева — Гоголя,,панельный,1975
13500000,1,33,5,5,Ауэзов,"мкр. Аксай-4, Аксай-4 — Саина",,панельный,1988
6800000,2,39,2,2,Жетысу,Азовская 21,,,1977
102000000,4,160,1,7,Бостандык,"мкр. Мирас, Аскарова Асанбая — Аль-Фараби",Солнечная Долина,монолитный,2007
160000000,4,191,6,6,Бостандык,"мкр. Баганашыл, Мади 1б/1",Наурыз,монолитный,2011
36500000,4,76,3,5,Бостандык,"мкр. Коктем-2, Сатпаева — Байзакова",,панельный,1975
30000000,2,45,4,5,Медеу,Кажымукана 16/1,,кирпичный,1980
50850000,3,"101,7",1,3,Алмалы,Ади Шарипова 86 — Кабанбай Батыра,,кирпичный,1965
45000000,2,"77,5",3,12,Медеу,Гоголя,Central Park Residence,монолитный,2018
270888000,4,198,7,10,Бостандык,Ауэзова 163А,Ботанический Бульвар,монолитный,2014
30000000,2,65,8,18,Алмалы,Алмалинский район 158 — Брусиловского,Алтын Булак 1,монолитный,2010
37900000,2,55,17,25,Бостандык,Каблукова,Mega Tower Almaty,,2009
53000000,3,96,11,12,Бостандык,Косая Егизбаева — Солодовникова,Асыл Тау,монолитный,2014
56000000,3,115,11,17,Бостандык,Ходжанова 76,Талисман,монолитный,2007
39000000,3,95,5,5,Бостандык,Витебская 16/1 — проспект Альфараби,,кирпичный,1993
14500000,1,31,2,5,Алмалы,Байтурсынова — Макатаева,,панельный,1971
18500000,2,59,1,5,Жетысу,мкр. Кемел (Первомайское) 9,,панельный,1987
13500000,1,33,5,5,Ауэзов,"мкр. Аксай-4, Аксай-4 — Саина",,панельный,1988
23000000,2,50,5,5,Бостандык,Байтурсынова — Тимирязева,,кирпичный,1978
30000000,3,82,6,9,Бостандык,"мкр. Орбита-4, Аль-Фараби — Мустафина",,панельный,1979
47040000,3,112,12,13,Бостандык,Маркова — Попова,,монолитный,2016
18500000,1,44,2,5,Бостандык,Сатпаева — 20-я линия,,панельный,1984
23000000,2,60,1,12,Алатау,мкр. Алгабас 69,Алмалы,монолитный,2017
12000000,3,44,1,2,Турксиб,Сейфуллина,,,1960
36000000,3,64,6,12,Медеу,мкр. Самал-2,,монолитный,1990
65520000,4,156,5,13,Бостандык,Маркова — Попова,,монолитный,2016
34000000,3,70,2,5,Медеу,Пушкина 24 — Жургенева,,панельный,1977
15500000,2,44,3,4,Ауэзов,"мкр. №4, проспект Алтынсарина — проспект Абая",,панельный,1967
18700000,2,50,3,5,Алмалы,Богенбай Батыра,,кирпичный,1991
39000000,4,100,2,9,Бостандык,Радостовца,,панельный,1996
43800000,3,105,14,17,Бостандык,Навои 208 — Торайгырова,Шахристан,монолитный,2010
44100000,3,105,6,13,Бостандык,Маркова — Попова,,монолитный,2016
38900000,4,80,2,5,Алмалы,улица Айманова 72,,кирпичный,1982
58990000,2,83,18,21,Бостандык,Аль-Фараби — Желтоксан,AFD Plaza,монолитный,2014
8500000,1,24,5,5,Медеу,Кунаева — Макатаева,,панельный,1978
27000000,3,132,14,16,Наурызбай,Жуалы,Премьера,монолитный,2013
21000000,2,93,10,16,Наурызбай,Жуалы,Премьера,монолитный,2013
13500000,1,33,5,5,Ауэзов,"мкр. Аксай-4, Аксай-4 — Саина",,панельный,1988
95000000,4,160,7,16,Медеу,Луганского 1 — Сатпаева,Арман,,2007
35000000,4,77,4,5,Бостандык,"мкр. Орбита-3, Торайгырова",,кирпичный,1986
19900000,2,59,5,5,Жетысу,мкр. Кулагер 72,,монолитный,2008
25000000,1,38,9,15,Алмалы,Манаса,LEGENDA,монолитный,2019
22300000,3,71,5,5,Ауэзов,"мкр. Аксай-4, Аксай-4 — Саина",,панельный,1985
13000000,1,32,1,4,Ауэзов,мкр. №11 1,,панельный,1968
28000000,2,69,6,10,Бостандык,"мкр. Хан Тенгри, Кенесары хана",Хан-Тенгри,монолитный,2010
26500000,1,38,1,12,Бостандык,Тажибаевой,Element,монолитный,2019
